artist_id,artist_name,spotify_name,spotify_id,spotify_popularity,spotify_followers,spotify_listeners
/artists/10141330-obradovictixier-duo,Obradovic-Tixier duo,Obradovic-Tixier Duo,7sgWI00HgvPBRiJVPyqHPM,2.0,292.0,173.0
/artists/9772294-oceans-ger,Oceans ,Oceans,7x3hXpGkI296eBLTbhbND0,39.0,14054.0,110800.0
/artists/174066-oceans,Oceans,Oceans,7x3hXpGkI296eBLTbhbND0,39.0,14054.0,110800.0
/artists/6226869-oceans-of-slumber,Oceans of Slumber,Oceans of Slumber,2JSza6IRxLr1Ez3wqKd0SY,32.0,31119.0,36700.0
/artists/9886144-ocean-of-slumber,Ocean Of Slumber,Oceans of Slumber,2JSza6IRxLr1Ez3wqKd0SY,32.0,31119.0,36700.0
/artists/5349533-ochumare,Ochumare,Ochumare Quartet,7nWmis0cDJqsZPodWFsVxz,0.0,18.0,13.0
/artists/4636813-ochumare-quartet,Ochumare Quartet,Ochumare Quartet,7nWmis0cDJqsZPodWFsVxz,0.0,18.0,13.0
/artists/438992-oldseed,Oldseed,Oldseed,1r8n7TypthCGrQMeWcfI5g,3.0,244.0,91.0
/artists/2397006-old-seed,Old Seed,Oldseed,1r8n7TypthCGrQMeWcfI5g,3.0,244.0,91.0
/artists/382480-onyx,Onyx,Onyx,10Khz9BDdDT2mzm3330Cvu,53.0,364378.0,750900.0
/artists/9701219-onyx-ch,Onyx ,Onyx,10Khz9BDdDT2mzm3330Cvu,53.0,364378.0,750900.0
/artists/9220344-orefik,Ørefik,Orezi,6voVBz1bN1mWZCLpNZGqzD,39.0,30737.0,113500.0
/artists/1221697-ore,Oré,Orezi,6voVBz1bN1mWZCLpNZGqzD,39.0,30737.0,113100.0
/artists/2777516-osca,Osca,Oscar,6dKPNkSEQOrRRvZz63Y47F,49.0,42851.0,67700.0
/artists/8552779-oscar,Oscar,Oscar,6dKPNkSEQOrRRvZz63Y47F,49.0,42851.0,67700.0
/artists/8530684-oso-oso,Oso Oso,Oso Oso,63GTn25wbdRNX3ijCHvYxD,45.0,46514.0,162700.0
/artists/10076726-osomo,OSOMO,Oso Oso,63GTn25wbdRNX3ijCHvYxD,45.0,46514.0,162700.0
/artists/887658-pui,PUi,PUi,2VcmWsA8VqabrrD3tgofXh,0.0,140.0,39.0
/artists/7688854-pui-usa,PUi ,PUi,2VcmWsA8VqabrrD3tgofXh,0.0,140.0,39.0
/artists/1261651-palkomuski,palkomuski,Palko!Muski,1kfoqfSvRMZLIgMApLLBwr,27.0,1479.0,24900.0
/artists/4957733-palko-muski,Palko Muski,Palko!Muski,1kfoqfSvRMZLIgMApLLBwr,27.0,1479.0,24900.0
/artists/138400-pato,Pato,Pato,4cpo0qjZRArbnXjkswtIbi,10.0,690.0,1400.0
/artists/9691179-pato-ch,Pato ,Pato,4cpo0qjZRArbnXjkswtIbi,10.0,690.0,1400.0
/artists/389561-patti-smith-group,Patti Smith Group,Patti Smith,0vYkHhJ48Bs3jWcvZXvOrP,60.0,793814.0,2500000.0
/artists/94437-patti-smith,Patti Smith,Patti Smith,0vYkHhJ48Bs3jWcvZXvOrP,60.0,793814.0,2500000.0
/artists/9496044-pedro-allesbollet,Pedro ,Pedro,2LI7lXaNJU420lffFWJUcT,62.0,625.0,1100000.0
/artists/333398-pedro,Pedro,Pedro,2LI7lXaNJU420lffFWJUcT,62.0,625.0,1100000.0
/artists/8293523-phoenix-zurich,Phoenix ,Phoenix,1xU878Z1QtBldR7ru9owdU,65.0,1709992.0,3700000.0
/artists/271893-phoenix,Phoenix,Phoenix,1xU878Z1QtBldR7ru9owdU,65.0,1709992.0,3700000.0
/artists/96251-pigeon-john,Pigeon John,Pigeon John,3RfeWhoxAqlNRNcywG7RJj,46.0,36397.0,265000.0
/artists/4869288-john-pigeon,John Pigeon,Pigeon John,3RfeWhoxAqlNRNcywG7RJj,46.0,36397.0,265000.0
/artists/3705716-brit-floyd,Brit Floyd,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,80.0,15426001.0,14600000.0
/artists/400904-pink-floyd,Pink Floyd,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,80.0,15433494.0,14600000.0
/artists/9603474-polar-cirlces,Polar Cirlces,Polar Circles,1iJqA3xRO4zqTerNkVgZWl,7.0,820.0,1500.0
/artists/6710949-polar-circles,Polar Circles,Polar Circles,1iJqA3xRO4zqTerNkVgZWl,7.0,820.0,1500.0
/artists/484141-polaris,Polaris,Polaris,0v2e0oznnTaIXKLGKHphfX,56.0,156500.0,604000.0
/artists/9218574-polaris-aus,Polaris ,Polaris,0v2e0oznnTaIXKLGKHphfX,56.0,156500.0,604000.0
/artists/173814-procupine-tree,Procupine Tree,Porcupine Tree,5NXHXK6hOCotCF8lvGM1I0,56.0,496003.0,526000.0
/artists/260805-porcupine-tree,Porcupine Tree,Porcupine Tree,5NXHXK6hOCotCF8lvGM1I0,56.0,496003.0,526000.0
/artists/9120944-portugal-the-man-usa,Portugal. The Man ,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,68.0,1260378.0,6100000.0
/artists/400418-portugal-the-man,Portugal. The Man,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,68.0,1260378.0,6100000.0
/artists/132577-posh,Posh,Posh,4Gipfn4WVUVKTBYyKPQ3u3,11.0,117.0,3400.0
/artists/9366214-posh-ch,Posh ,Posh,4Gipfn4WVUVKTBYyKPQ3u3,11.0,117.0,3400.0
/artists/5092163-prader-and-knecht,Prader & Knecht,Prader & knecht,7vPfT2ODlMR2mGPyQ8YLMZ,1.0,186.0,50.0
/artists/9314729-prader-und-knecht,Prader und Knecht,Prader & knecht,7vPfT2ODlMR2mGPyQ8YLMZ,1.0,186.0,50.0
/artists/183376-premiata-forneria-marconi,Premiata Forneria Marconi,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,40.0,86347.0,112300.0
/artists/8948809-pfm-premiata-forneria-marconi,PFM Premiata Forneria Marconi,Premiata Forneria Marconi,1MD5pgVzlusqGyuSTcTxvu,40.0,86347.0,112300.0
/artists/10096160-pronto,Pronto,Pronto,2ZT8zCu4xXbz7R1R0EzqWO,56.0,37214.0,641600.0
/artists/10096159-pronto-ch,Pronto ,Pronto,2ZT8zCu4xXbz7R1R0EzqWO,56.0,37214.0,641600.0
/artists/480314-psychonauts,Psychonauts,Psychonauts,6RDps2aKfmkOIKyX1om6ZP,5.0,757.0,817.0
/artists/7320909-psychonautes,Psychonautes,Psychonauts,6RDps2aKfmkOIKyX1om6ZP,5.0,757.0,817.0
/artists/220219-rem,R.E.M.,R.E.M.,4KWTAlx2RvbpseOGMEmROg,74.0,3173305.0,12700000.0
/artists/422771-ear,E.a.r,R.E.M.,4KWTAlx2RvbpseOGMEmROg,74.0,3173305.0,12700000.0
/artists/2498311-r5,R5,R5,5aptPwTkTKmlPx6csmNJLA,54.0,598131.0,668100.0
/artists/44396-rc5,Rc5,R5,5aptPwTkTKmlPx6csmNJLA,54.0,598131.0,668100.0
/artists/10076056-rahel-senn-piano,Rahel Senn ,Rahel Senn,2GDDVBdLjberenHChLJ1w0,28.0,584.0,27800.0
/artists/10076054-rahel-senn,rahel senn,Rahel Senn,2GDDVBdLjberenHChLJ1w0,28.0,584.0,28000.0
/artists/79422-rahzel,Rahzel,Rahzel,6vunRaBya0Sx6CMJZAlHTZ,44.0,11339.0,22400.0
/artists/819330-rhazel,rhazel,Rahzel,6vunRaBya0Sx6CMJZAlHTZ,44.0,11339.0,22300.0
/artists/830424-red-lemon,Red Lemon,Red Lemon,5sjFMwugEcq82OeC9O78Sd,33.0,77.0,66400.0
/artists/8404688-redlemon,Red_Lemon,Red Lemon,5sjFMwugEcq82OeC9O78Sd,33.0,77.0,66400.0
/artists/84800-redwood,Redwood,Redwood,1b5YY39752Emp5AHkBqhrO,15.0,567.0,683.0
/artists/9610604-redwood-ch,Redwood ,Redwood,1b5YY39752Emp5AHkBqhrO,15.0,567.0,683.0
/artists/365343-rek,Rek,Reks,6Apw0ReFBi9C1QBultw8pn,35.0,34156.0,61400.0
/artists/353262-reks,Reks,Reks,6Apw0ReFBi9C1QBultw8pn,35.0,34156.0,61400.0
/artists/625054-relentless,Relentless,Relentless,66greqz1vUMiMFywu5KsAw,14.0,441.0,3100.0
/artists/296448-repeatles,Repeatles,Relentless,66greqz1vUMiMFywu5KsAw,14.0,441.0,3100.0
/artists/3567821-reto-burell,Reto Burell,Reto Burrell,1ud1ANMFwjmloRMU5Kzhgh,8.0,391.0,872.0
/artists/167181-reto-burrell,Reto Burrell,Reto Burrell,1ud1ANMFwjmloRMU5Kzhgh,8.0,391.0,872.0
/artists/7038144-nici-faerber,Nici Faerber,Riccardo Muti,7silW8RiEOoLBgAg5JBCL1,55.0,29277.0,652200.0
/artists/432665-riccardo-muti,Riccardo Muti,Riccardo Muti,7silW8RiEOoLBgAg5JBCL1,55.0,29277.0,652200.0
/artists/244666-rio,Rio,Rio,4WXYemaE9nfL2Gb4Uz3Xbs,53.0,2061.0,387100.0
/artists/9170369-rio-official,Rio ,Rio,4WXYemaE9nfL2Gb4Uz3Xbs,53.0,2061.0,387100.0
/artists/9230304-rival-empire,Rival Empire,Rival Empire,7IFZzLvzYLGR51kFWK5FXm,0.0,615.0,37.0
/artists/9230309-rival-empire-ch,Rival Empire ,Rival Empire,7IFZzLvzYLGR51kFWK5FXm,0.0,615.0,37.0
/artists/9637419-rob-mo,Rob Mo,Rob Moir,1Pa4BHYwxqvemHWy3UGEze,2.0,688.0,250.0
/artists/3862416-rob-moir,Rob Moir,Rob Moir,1Pa4BHYwxqvemHWy3UGEze,2.0,688.0,250.0
/artists/8823134-rob-tognoni-aus,Rob Tognoni ,Rob Tognoni,09eNSBkVhCYr9i965i6fnd,13.0,3283.0,1900.0
/artists/547638-rob-tognoni,Rob Tognoni,Rob Tognoni,09eNSBkVhCYr9i965i6fnd,13.0,3283.0,1900.0
/artists/8798389-rodrigo-ch,Rodrigo ,Rodrigo,235Vf4hkmwvxjVEMuCbRxm,61.0,1001330.0,1400000.0
/artists/6301034-rodri,Rodri,Rodrigo,235Vf4hkmwvxjVEMuCbRxm,61.0,1001330.0,1400000.0
/artists/72744-rootsystem,RootSystem,Root' System,7p2Jvh71OLkRkmrld7UGoR,2.0,346.0,163.0
/artists/960429-root-system,Root System,Root' System,7p2Jvh71OLkRkmrld7UGoR,2.0,346.0,163.0
/artists/7808529-rushden-diamonds,Rushden Diamonds,Rushden & Diamonds,4mNiNQoXR1ZBLt3dM3CWcd,12.0,1048.0,1500.0
/artists/5497693-rushden-and-diamonds,Rushden & Diamonds,Rushden & Diamonds,4mNiNQoXR1ZBLt3dM3CWcd,12.0,1048.0,1500.0
/artists/175734-sade,Sade,Sade,47zz7sob9NUcODy0BTDvKx,70.0,2558585.0,4300000.0
/artists/11306-sad,Sad,Sade,47zz7sob9NUcODy0BTDvKx,70.0,2558585.0,4300000.0
/artists/4555583-salmo,Salmo,Salmo,3hBQ4zniNdQf1cqqo6hzuW,70.0,2064009.0,2700000.0
/artists/547499-sal,Sal,Salmo,3hBQ4zniNdQf1cqqo6hzuW,70.0,2064009.0,2700000.0
/artists/2320922-sam-amidon,Sam Amidon,Sam Amidon,6TTJ0xLPPNDyv4bXyukzU4,41.0,29616.0,186600.0
/artists/9281089-sam-amdion,Sam Amdion,Sam Amidon,6TTJ0xLPPNDyv4bXyukzU4,41.0,29616.0,186600.0
/artists/10073076-saphira-ch,Saphira ,Saphira,54OElx88BiIKhxusFhbNAl,16.0,1433.0,1400.0
/artists/628727-saphira,Saphira,Saphira,54OElx88BiIKhxusFhbNAl,16.0,1433.0,1400.0
/artists/834593-satan,Satan,Satan,1LNgvz72fQVLe7ZNIw6Ipo,24.0,25206.0,12200.0
/artists/7137314-satang,Sataŋ,Satan,1LNgvz72fQVLe7ZNIw6Ipo,24.0,25206.0,12200.0
/artists/9072879-satan-fr,Satan ,Satan,1LNgvz72fQVLe7ZNIw6Ipo,24.0,25206.0,12200.0
/artists/3929726-schoolboy-q,ScHoolboy Q,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,76.0,3833769.0,9500000.0
/artists/1869749-schon,SCHON,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,76.0,3833769.0,9500000.0
/artists/4056236-schneeweiss-und-rosenrot,Schneeweiss Und Rosenrot,Schneeweiss und Rosenrot,7pJbCMRXVeQDz2v9x4G9wH,1.0,193.0,78.0
/artists/1259194-schneeweiss-and-rosenrot,Schneeweiss & Rosenrot,Schneeweiss und Rosenrot,7pJbCMRXVeQDz2v9x4G9wH,1.0,193.0,78.0
/artists/9956349-schnitt,SCHNITT,Schnittmann MC,0G1QLtiDM8kM0MgNyRMuVO,5.0,176.0,511.0
/artists/9874394-schnittmann-mc,Schnittmann MC,Schnittmann MC,0G1QLtiDM8kM0MgNyRMuVO,5.0,176.0,511.0
/artists/4281796-scratch-bandits,Scratch Bandits,Scratch Bandits Crew,0YJxNQtyb8jlldIC1DTkIf,41.0,27330.0,125600.0
/artists/2440086-scratch-bandits-crew,Scratch Bandits Crew,Scratch Bandits Crew,0YJxNQtyb8jlldIC1DTkIf,41.0,27330.0,125600.0
/artists/7332029-sedlmeier,Sedlmeier,Sedlmeir,4kVAOPMBFg0ZnoEvf0nW5I,6.0,653.0,389.0
/artists/976-sedlmeir,Sedlmeir,Sedlmeir,4kVAOPMBFg0ZnoEvf0nW5I,6.0,653.0,389.0
/artists/385527-set,Set,Seth,0mZohnzbCiVv54VIEA6Wb7,24.0,5336.0,9400.0
/artists/310360-seth,Seth,Seth,0mZohnzbCiVv54VIEA6Wb7,24.0,5336.0,9400.0
/artists/4663738-sevdalinka,Sevdalinka,Sevdaliza,5MraexJKZDrQYzS98kNwie,53.0,319264.0,477000.0
/artists/5195363-sevdaliza,Sevdaliza,Sevdaliza,5MraexJKZDrQYzS98kNwie,53.0,319264.0,477000.0
/artists/7503969-seven-ch,Seven ,Seven,0wLEW2hTee0056iLfFXPyv,30.0,1540.0,22400.0
/artists/359518-seven,Seven,Seven,0wLEW2hTee0056iLfFXPyv,30.0,1540.0,22400.0
/artists/10133407-sgt-pepper,Sgt. Pepper,Sgt. Pepper,2R5eJJlugql2sRY2BMzHcK,0.0,17.0,35.0
/artists/94833-sgt-peppers,Sgt. Peppers,Sgt. Pepper,2R5eJJlugql2sRY2BMzHcK,0.0,17.0,35.0
/artists/8756224-shields-uk,Shields ,Shields,7axtOAPWPWUITkUpTHL34I,24.0,12039.0,15500.0
/artists/398249-shields,Shields,Shields,7axtOAPWPWUITkUpTHL34I,24.0,12039.0,15500.0
/artists/175027-shiver,Shiver,Shiver,7MROzi0mO8LUN78dwABLTF,11.0,178.0,34.0
/artists/1960678-shever,shEver,Shiver,7MROzi0mO8LUN78dwABLTF,11.0,178.0,33.0
/artists/8010598-showtec,Showtec,Showtek,3gk0OYeLFWYupGFRHqLSR7,66.0,444779.0,4600000.0
/artists/600188-showtek,Showtek,Showtek,3gk0OYeLFWYupGFRHqLSR7,66.0,444779.0,4600000.0
/artists/945894-shuttle,Shuttle,Shuttle,5QtW5ZhAsPzCUqZYldTWCh,24.0,2635.0,15700.0
/artists/9588589-shuttle-ch,Shuttle ,Shuttle,5QtW5ZhAsPzCUqZYldTWCh,24.0,2635.0,15700.0
/artists/18489-siamese,Siamese,Siamese,0Hx4gv3eoiodtu6XYHF1X0,46.0,26335.0,219400.0
/artists/8858124-siamese-dk,Siamese ,Siamese,0Hx4gv3eoiodtu6XYHF1X0,46.0,26335.0,219400.0
/artists/8306923-sims-ch,Sim's ,Sims,3REPW9qXSD6VjeAHr0OENv,33.0,16010.0,36600.0
/artists/189357-sims,Sims,Sims,3REPW9qXSD6VjeAHr0OENv,33.0,16010.0,36600.0
/artists/10080913-swingin-birds,Swingin' Birds,Singing Birds,41EnYap10lERFyb9cem7Qk,36.0,532.0,27200.0
/artists/9293849-swinging-birds,Swinging Birds,Singing Birds,41EnYap10lERFyb9cem7Qk,36.0,532.0,27200.0
/artists/388908-sink-or-swim,Sink Or Swim,Sink or Swim,2iWnfbPP6Vb5QaiAXG7LmD,14.0,950.0,3600.0
/artists/9092869-sink-or-swim-ch,Sink or Swim ,Sink or Swim,2iWnfbPP6Vb5QaiAXG7LmD,14.0,950.0,3600.0
/artists/9216639-siselabonga,Siselabonga,Siselabonga,2dPFDlz7iGKSmRuxdEx7GL,4.0,284.0,237.0
/artists/10135735-siselabongo,Siselabongo,Siselabonga,2dPFDlz7iGKSmRuxdEx7GL,4.0,284.0,237.0
/artists/7543119-six-month-of-sun,Six Month Of Sun,Six Months Of Sun,6cdHCiX7KAeD4YisbOA1b9,2.0,240.0,214.0
/artists/4499138-six-months-of-sun,Six Months of Sun,Six Months Of Sun,6cdHCiX7KAeD4YisbOA1b9,2.0,240.0,214.0
/artists/22255-slaves,Slaves,Slaves,4rMxZovfLSDjEL9eI2pKo7,56.0,213642.0,535200.0
/artists/8229703-slaves-us,Slaves ,Slaves,4rMxZovfLSDjEL9eI2pKo7,56.0,213642.0,535200.0
/artists/778095-solartones,SOLARTONES,Solarstone,1PfOXooPSLQhOTNZGrXM90,48.0,61410.0,350000.0
/artists/292981-solarstone,Solarstone,Solarstone,1PfOXooPSLQhOTNZGrXM90,48.0,61410.0,350000.0
/artists/9864429-sophie-louise-ch,Sophie Louise ,Sophie Louise,37XfKm43dju6YCJRGsN4hK,1.0,293.0,106.0
/artists/9371044-sophie-louise,Sophie Louise,Sophie Louise,37XfKm43dju6YCJRGsN4hK,1.0,293.0,106.0
/artists/9857334-specific-ocean-ch,Specific Ocean ,Specific Ocean,4aN5TiN7DWLvGf2W9Zvy3d,2.0,148.0,175.0
/artists/8873424-specific-ocean,Specific Ocean,Specific Ocean,4aN5TiN7DWLvGf2W9Zvy3d,2.0,148.0,175.0
/artists/396198-stars,Stars,Stars,2EO56JK4txid1Pss9GVbOL,48.0,174652.0,360000.0
/artists/526574-star,Star,Stars,2EO56JK4txid1Pss9GVbOL,48.0,174652.0,360000.0
/artists/2605281-stefanie-heinzmann,Stefanie Heinzmann,Stefanie Heinzmann,0bm9qSmVJmT9CEukIhhZY5,56.0,127433.0,1100000.0
/artists/5132163-stephanie-heinzmann,Stephanie Heinzmann,Stefanie Heinzmann,0bm9qSmVJmT9CEukIhhZY5,56.0,127433.0,1100000.0
/artists/6778824-stereoluchs,Stereoluchs,Stereo Luchs,5FK3qokBQYxr7ZLkr8GVFn,42.0,10542.0,109300.0
/artists/6778814-stereo-luchs,Stereo Luchs,Stereo Luchs,5FK3qokBQYxr7ZLkr8GVFn,42.0,10542.0,109300.0
/artists/263807-steve-earle,Steve Earle,Steve Earle,2UBTfUoLI07iRqGeUrwhZh,61.0,220575.0,2200000.0
/artists/4590318-steve-earle-and-the-dukes,Steve Earle and the Dukes,Steve Earle,2UBTfUoLI07iRqGeUrwhZh,61.0,220575.0,2200000.0
/artists/73489-stone-sour,Stone Sour,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,67.0,2336013.0,3800000.0
/artists/3081681-stonefloor,Stonefloor,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,67.0,2336013.0,3800000.0
/artists/425497-stone-et-charden,Stone et Charden,Stone et Charden,4ndPdP6aVSDCvhsjOHLGjb,23.0,4239.0,16800.0
/artists/456369-stone-and-charden,Stone And Charden,Stone et Charden,4ndPdP6aVSDCvhsjOHLGjb,23.0,4239.0,16800.0
/artists/5689349-straights,Straights,Straight,1kS3F9aay4IbrLqV9BfxME,6.0,29.0,702.0
/artists/495351-straight,Straight,Straight,1kS3F9aay4IbrLqV9BfxME,6.0,29.0,702.0
/artists/604125-stray-from-the-path,Stray from the Path,Stray From The Path,5tGG1slV9pkcydU5eQSIvm,41.0,87578.0,95300.0
/artists/9829014-stray-from-the-path-usa,Stray From The Path ,Stray From The Path,5tGG1slV9pkcydU5eQSIvm,41.0,87578.0,95300.0
/artists/124441-summer,Summer,Summer Cem,3drqpTL4sQOckmAfF9i1wg,71.0,1019717.0,3800000.0
/artists/604158-summer-cem,Summer Cem,Summer Cem,3drqpTL4sQOckmAfF9i1wg,71.0,1019717.0,3800000.0
/artists/2479036-sunnery-james-and-ryan-marciano,Sunnery James & Ryan Marciano,Sunnery James & Ryan Marciano,7kABWMhjA5GIl9PBEasBPt,57.0,57836.0,1500000.0
/artists/4073436-sunnery-james,Sunnery James,Sunnery James & Ryan Marciano,7kABWMhjA5GIl9PBEasBPt,57.0,57836.0,1500000.0
/artists/10076129-sons,SONS,Sunset Sons,6yY9g2nwqyduN2RpxRHWdy,37.0,68926.0,65800.0
/artists/7171274-sunset-sons,Sunset Sons,Sunset Sons,6yY9g2nwqyduN2RpxRHWdy,37.0,68926.0,65800.0
/artists/2673421-sweet-soul-music-revue,Sweet Soul Music Revue,Sweet Soul Music Revue,2nm2JpoEHlZ4rCr9cmLlxa,3.0,205.0,200.0
/artists/83675-sweet-soul-music,Sweet Soul Music,Sweet Soul Music Revue,2nm2JpoEHlZ4rCr9cmLlxa,3.0,205.0,200.0
/artists/6249664-die-andern,Die Andern,Swiss & Die Andern,3d8f0YBZivistZ4Ohauncb,55.0,63793.0,440900.0
/artists/9337319-swiss-und-die-andern,SWISS UND DIE ANDERN,Swiss & Die Andern,3d8f0YBZivistZ4Ohauncb,55.0,63793.0,440900.0
/artists/7984283-syk,syk,Syke,6kXRDOhy73hpUJuIzLLwvm,46.0,62.0,1900.0
/artists/10092924-synkie,Synkie,Syke,6kXRDOhy73hpUJuIzLLwvm,46.0,62.0,13.0
/artists/8515943-tbc-ch,TBC! ,TBC,5kn7ebdQUyQ8vCNO3rpKap,9.0,199.0,1200.0
/artists/212926-tbc,TBC,TBC,5kn7ebdQUyQ8vCNO3rpKap,9.0,199.0,1200.0
/artists/143530-tc,TC,TC,6b1Reb7bhjdXtkR7wUYW61,40.0,30033.0,157100.0
/artists/8990744-tc-dnb,TC ,TC,6b1Reb7bhjdXtkR7wUYW61,40.0,30033.0,157100.0
/artists/130964-tabula-rasa,Tabula Rasa,Tabula Rasa,53boVWQ5kPn9yEW4gMGcgU,6.0,24.0,64.0
/artists/10168675-tabula-rasa-il,Tabula Rasa ,Tabula Rasa,53boVWQ5kPn9yEW4gMGcgU,6.0,24.0,64.0
/artists/9726384-tabula-rasa-psy,Tabula Rasa ,Tabula Rasa,53boVWQ5kPn9yEW4gMGcgU,6.0,24.0,64.0
/artists/30001-take,Take,Take 6,31zQEL3ARiYe63jn3jtM18,40.0,45138.0,70700.0
/artists/313702-take-6,Take 6,Take 6,31zQEL3ARiYe63jn3jtM18,40.0,45138.0,70700.0
/artists/5956384-talos,Talos,Talos,5pdzKTGQAcRcxDOfN4mXSc,45.0,67053.0,250000.0
/artists/96465-tal,Tal,Talos,5pdzKTGQAcRcxDOfN4mXSc,45.0,67053.0,250000.0
/artists/234081-dj-taucher,Dj Taucher,Taucher,0LTOhhlPSPjhOamlAhbYfa,38.0,5746.0,50700.0
/artists/560021-taucher,Taucher,Taucher,0LTOhhlPSPjhOamlAhbYfa,38.0,5746.0,50700.0
/artists/7950918-telekinesis-si,Telekinesis ,Telekinesis,3faZppLa0MVUYBlyp7zDAo,36.0,36708.0,83500.0
/artists/1497718-telekinesis,Telekinesis,Telekinesis,3faZppLa0MVUYBlyp7zDAo,36.0,36708.0,83500.0
/artists/7866504-telepathy-uk,Telepathy ,Telepathy,7tgHFZQScvUy74xbYvKp3q,14.0,3199.0,4300.0
/artists/596108-telepathy,Telepathy,Telepathy,7tgHFZQScvUy74xbYvKp3q,14.0,3199.0,4300.0
/artists/5390278-tensake,Tensake,Tensnake,75nC6MXUalYZSOd7OfNkwq,56.0,73818.0,1300000.0
/artists/951289-tensnake,Tensnake,Tensnake,75nC6MXUalYZSOd7OfNkwq,56.0,73818.0,1300000.0
/artists/387759-antlers,The Antlers,The Antlers,5o8Wylae9k23IEJMIiwd8s,47.0,184193.0,287300.0
/artists/8133438-antlers-us,THE ANTLERS ,The Antlers,5o8Wylae9k23IEJMIiwd8s,47.0,184193.0,287300.0
/artists/10166038-bad-egg-ch,The Bad Egg ,The Bad Egg,3EcRsTN6TVGZUdoH6XYhji,18.0,325.0,9000.0
/artists/9706179-bad-ch,The Bad ,The Bad Egg,3EcRsTN6TVGZUdoH6XYhji,18.0,325.0,9000.0
/artists/196418-beatnuts,The Beatnuts,The Beatnuts,5ynvmGwc83ZoRx2EIWHXLX,48.0,122651.0,473500.0
/artists/9904579-beatnuts-us,The Beatnuts ,The Beatnuts,5ynvmGwc83ZoRx2EIWHXLX,48.0,122651.0,473500.0
/artists/8345188-bronze-medal-uk,The Bronze Medal ,The Bronze Medal,5EhykAvcXYSuzEqvY9D6E4,19.0,2951.0,7700.0
/artists/3764776-bronze-medal,Bronze Medal,The Bronze Medal,5EhykAvcXYSuzEqvY9D6E4,19.0,2951.0,7700.0
/artists/7875669-burden-remains-ch,THE BURDEN REMAINS ,The Burden Remains,30uFO9w3DNyp15CbAEiyGX,0.0,208.0,51.0
/artists/4488613-burden-remains,The Burden Remains,The Burden Remains,30uFO9w3DNyp15CbAEiyGX,0.0,208.0,51.0
/artists/1850222-calling-sirens,the calling sirens,The Calling Sirens,1ORY7bHVmnSxZ82DWV6So9,1.0,77.0,26.0
/artists/7958443-and-the-calling-sirens,& The Calling Sirens,The Calling Sirens,1ORY7bHVmnSxZ82DWV6So9,1.0,77.0,28.0
/artists/1066259-deepend,The deepEnd,The Deep End,47nzBoCnSaRv6m1W1gr4tq,16.0,303.0,2300.0
/artists/43103-deep-end,The Deep End,The Deep End,47nzBoCnSaRv6m1W1gr4tq,16.0,303.0,2300.0
/artists/250131-drum,The Drum,The Drums,0p5axeJsbtTCXBrRVoKjwu,65.0,603467.0,3200000.0
/artists/162568-drums,The Drums,The Drums,0p5axeJsbtTCXBrRVoKjwu,65.0,603467.0,3200000.0
/artists/5911739-electro-swing-circus,Electro Swing Circus,The Electric Swing Circus,3MUnAJMKx97SfTZYNB2iXY,43.0,47903.0,159500.0
/artists/4745058-electric-swing-circus,The Electric Swing Circus,The Electric Swing Circus,3MUnAJMKx97SfTZYNB2iXY,43.0,47903.0,159500.0
/artists/8532599-fags-ch,The Fags ,The Fags,4hefWlD3gTT9phtySVT66b,4.0,204.0,323.0
/artists/142801-fags,The Fags,The Fags,4hefWlD3gTT9phtySVT66b,4.0,204.0,323.0
/artists/60252-great-crusades,The Great Crusades,The Great Crusades,3QIQWvg5p7tsASJucxN2qD,3.0,303.0,273.0
/artists/5931029-great-crusades-usa,The Great Crusades ,The Great Crusades,3QIQWvg5p7tsASJucxN2qD,3.0,303.0,273.0
/artists/4006286-belp,The Belp,The Help,1oPXnpMoiGmM8TsIqeg4Xy,0.0,11.0,1.0
/artists/110593-help,the Help,The Help,1oPXnpMoiGmM8TsIqeg4Xy,0.0,11.0,1.0
/artists/3567826-hi-voltage-band,Hi Voltage Band,The High Voltage Band,5YjPczMxrfo28Mwrxo1pJy,0.0,101.0,3.0
/artists/5481953-high-voltage-band,High Voltage Band,The High Voltage Band,5YjPczMxrfo28Mwrxo1pJy,0.0,101.0,3.0
/artists/466130-movement,The Movement,The Movement,1qwdTaVUdjYJLLoxtFmsqr,57.0,81613.0,789700.0
/artists/8289748-movement-dk,The Movement ,The Movement,1qwdTaVUdjYJLLoxtFmsqr,57.0,81613.0,789700.0
/artists/6168274-phat-crew-ch,The Phat Crew ,The Phat Crew,0EDZQUa9meVsHIOGMAdFqj,1.0,92.0,192.0
/artists/5304453-phat-crew,The Phat Crew,The Phat Crew,0EDZQUa9meVsHIOGMAdFqj,1.0,92.0,192.0
/artists/192331-pint,The Pint,The Pints,1hAbdez73YAvALhBLoRTED,19.0,33.0,19.0
